충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도,lat,lon
약천사,제주특별자치도 서귀포시 대포동 1156,,1,단독,사용가능,2022,33.2459460495595,126.448597937146
신영물행복센터,제주특별자치도 서귀포시 대정읍 신영로 46,신영물행복센터,1,단독,사용가능,2022,33.2214103806793,126.24792655943
신영물행복센터,제주특별자치도 서귀포시 대정읍 신영로 46,신영물행복센터,2,단독,충전중,2022,33.2214103806793,126.24792655943
천제연폭포 주차장,제주특별자치도 서귀포시 중문동 2230,,1,단독,사용가능,2022,33.2532065489124,126.418778504986
천제연폭포 주차장,제주특별자치도 서귀포시 중문동 2230,,2,단독,사용가능,2024,33.2532065489124,126.418778504986
천제연폭포 주차장,제주특별자치도 서귀포시 중문동 2230,,3,단독,충전중,2024,33.2532065489124,126.418778504986
상예1동 다목적회관,제주특별자치도 서귀포시 상예동 1526-1,,1,단독,사용가능,2022,33.2535462395663,126.389435799333
서귀포시 충혼묘지 주차장,제주특별자치도 서귀포시 돈내코로 295-28,추모공원,1,단독,사용가능,2022,33.3081020682685,126.567456335063
서귀포시 충혼묘지 주차장,제주특별자치도 서귀포시 돈내코로 295-28,추모공원,2,단독,사용가능,2022,33.3081020682685,126.567456335063
서귀포시 충혼묘지 주차장,제주특별자치도 서귀포시 돈내코로 295-28,추모공원,3,단독,사용가능,2022,33.3081020682685,126.567456335063
서귀포시 지역자치복합가족센터,제주특별자치도 서귀포시 서호남로 12,,1,단독,사용가능,2022,33.2499174046787,126.513199722308
영실 공영주차장,제주특별자치도 서귀포시 영실로 246,,1,단독,사용가능,2023,33.3401037178534,126.480513093074
영실 공영주차장,제주특별자치도 서귀포시 영실로 246,,2,단독,사용가능,2023,33.3401037178534,126.480513093074
영실 공영주차장,제주특별자치도 서귀포시 영실로 246,,3,단독,사용가능,2023,33.3401037178534,126.480513093074
서귀포시 공무원연금공단,제주특별자치도 서귀포시 서호중앙로 63,,1,단독,사용가능,2022,33.2536692363329,126.518614379686
서귀포시 공무원연금공단,제주특별자치도 서귀포시 서호중앙로 63,,2,단독,사용가능,2022,33.2536692363329,126.518614379686
서귀포시 공무원연금공단,제주특별자치도 서귀포시 서호중앙로 63,,3,단독,사용가능,2022,33.2536692363329,126.518614379686
회수동 다목적회관 부설주차장,제주특별자치도 서귀포시 중산간서로 647-11,,1,단독,사용가능,2023,33.2616482114364,126.445866387403
서홍공영노외2 공영주차장,제주특별자치도 서귀포시 흙담솔로 17-5,,1,단독,사용가능,2023,33.259940063213,126.557371810119
성산읍사무소 임시청사,제주특별자치도 서귀포시 성산읍 일주동로 4024,,1,단독,사용가능,2024,33.4667461512221,126.904560308325
아랑조을거리 공영주차장,제주특별자치도 서귀포시 중정로 35,아랑조을거리공영주차장,1,단독,사용가능,2024,33.247709250854,126.560082726719
아랑조을거리 공영주차장,제주특별자치도 서귀포시 중정로 35,아랑조을거리공영주차장,2,단독,사용가능,2024,33.247709250854,126.560082726719
아랑조을거리 공영주차장,제주특별자치도 서귀포시 중정로 35,아랑조을거리공영주차장,3,단독,사용가능,2024,33.247709250854,126.560082726719
아랑조을거리 공영주차장,제주특별자치도 서귀포시 중정로 35,아랑조을거리공영주차장,4,단독,사용가능,2024,33.247709250854,126.560082726719
동홍1 공영주차빌딩(시민문화체육복합센터),제주특별자치도 서귀포시 중동로 69-3,시민문화체육복합센터,1,단독,사용가능,2024,33.250338576087,126.569015733529
동홍1 공영주차빌딩(시민문화체육복합센터),제주특별자치도 서귀포시 중동로 69-3,시민문화체육복합센터,2,단독,사용가능,2024,33.250338576087,126.569015733529
동홍1 공영주차빌딩(시민문화체육복합센터),제주특별자치도 서귀포시 중동로 69-3,시민문화체육복합센터,3,단독,사용가능,2024,33.250338576087,126.569015733529
동홍1 공영주차빌딩(시민문화체육복합센터),제주특별자치도 서귀포시 중동로 69-3,시민문화체육복합센터,4,단독,사용가능,2024,33.250338576087,126.569015733529
남원읍 문화체육복합센터,제주특별자치도 서귀포시 남원읍 태위로 551-28,남원읍 문화체육복합센터,1,단독,사용가능,2024,33.2781067761571,126.705244008222
남원읍 문화체육복합센터,제주특별자치도 서귀포시 남원읍 태위로 551-28,남원읍 문화체육복합센터,2,단독,사용가능,2024,33.2781067761571,126.705244008222
남원읍 문화체육복합센터,제주특별자치도 서귀포시 남원읍 태위로 551-28,남원읍 문화체육복합센터,3,단독,사용가능,2024,33.2781067761571,126.705244008222
표선면 문화체육복합센터,제주특별자치도 서귀포시 표선면 민속해안로 631-12,표선면 문화체육복합센터,1,단독,사용가능,2024,33.3240788056377,126.839451170323
표선면 문화체육복합센터,제주특별자치도 서귀포시 표선면 민속해안로 631-12,표선면 문화체육복합센터,2,단독,사용가능,2024,33.3240788056377,126.839451170323
서귀포시 종합사회복지관,제주특별자치도 서귀포시 중동로 69-9,서귀포시 종합사회복지관,1,단독,사용가능,2024,33.2506420468963,126.569192698124
서귀포시 종합사회복지관,제주특별자치도 서귀포시 중동로 69-9,서귀포시 종합사회복지관,4,단독,통신이상,2024,33.2506420468963,126.569192698124
서귀포시 종합사회복지관,제주특별자치도 서귀포시 중동로 69-9,서귀포시 종합사회복지관,5,단독,통신이상,2024,33.2506420468963,126.569192698124
제주혁신도시 꿈자람센터,제주특별자치도 서귀포시 서호남로 19-16,제주혁신도시 꿈자람센터,1,단독,사용가능,2024,33.2515163461668,126.51557677344
제주혁신도시 꿈자람센터,제주특별자치도 서귀포시 서호남로 19-16,제주혁신도시 꿈자람센터,2,단독,사용가능,2024,33.2515163461668,126.51557677344
제주혁신도시 꿈자람센터,제주특별자치도 서귀포시 서호남로 19-16,제주혁신도시 꿈자람센터,3,단독,통신이상,2024,33.2515163461668,126.51557677344
제주혁신도시 꿈자람센터,제주특별자치도 서귀포시 서호남로 19-16,제주혁신도시 꿈자람센터,4,단독,사용가능,2024,33.2515163461668,126.51557677344
성산일출봉 주차장,제주특별자치도 서귀포시 성산읍 일출로 284-6,성산일출봉 주차장,1,단독,사용가능,2024,33.4626034733867,126.935333701275
성산일출봉 주차장,제주특별자치도 서귀포시 성산읍 일출로 284-6,성산일출봉 주차장,2,단독,사용가능,2024,33.4626034733867,126.935333701275
표선민속주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-46,표선민속주차장,1,단독,사용가능,2024,33.3238267793849,126.843676506119
표선민속주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-46,표선민속주차장,2,단독,사용가능,2024,33.3238267793849,126.843676506119
표선민속주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-46,표선민속주차장,3,단독,사용가능,2024,33.3238267793849,126.843676506119
표선민속주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-46,표선민속주차장,4,단독,사용가능,2024,33.3238267793849,126.843676506119
예래동주민센터(신축),제주특별자치도 서귀포시 예래로 67,예래동주민센터,1,단독,사용가능,2025,33.2547561778781,126.399987038968
예래동주민센터(신축),제주특별자치도 서귀포시 예래로 67,예래동주민센터,2,단독,사용가능,2025,33.2547561778781,126.399987038968
예래동주민센터(신축),제주특별자치도 서귀포시 예래로 67,예래동주민센터,3,단독,사용가능,2025,33.2547561778781,126.399987038968
예래동주민센터(신축),제주특별자치도 서귀포시 예래로 67,예래동주민센터,4,단독,사용가능,2025,33.2547561778781,126.399987038968
동부소방서 표선119센터(신축),제주특별자치도 서귀포시 표선면 표선동서로 125,표선119센터,1,단독,사용가능,2024,33.3158306422638,126.827499775201
동부소방서 표선119센터(신축),제주특별자치도 서귀포시 표선면 표선동서로 125,표선119센터,2,단독,사용가능,2024,33.3158306422638,126.827499775201
첨단과학기술단지 외부,제주특별자치도 제주시 영평동 2179-1,외부 주차장,2,단독,사용가능,2019,33.4535618239173,126.570742517076
첨단과학기술단지 외부,제주특별자치도 제주시 영평동 2179-1,외부 주차장,6,단독,상태미확인,2021,33.4535618239173,126.570742517076
첨단과학기술단지 외부,제주특별자치도 제주시 영평동 2179-1,외부 주차장,7,단독,상태미확인,2022,33.4535618239173,126.570742517076
첨단과학기술단지 외부,제주특별자치도 제주시 영평동 2179-1,외부 주차장,8,단독,사용가능,2022,33.4535618239173,126.570742517076
첨단과학기술단지 외부,제주특별자치도 제주시 영평동 2179-1,외부 주차장,9,동시,충전중,2024,33.4535618239173,126.570742517076
첨단과학기술단지 지하,제주특별자치도 제주시 첨단로 213-3,,1,,사용가능,2021,33.4537493860569,126.572342488555
첨단과학기술단지 지하,제주특별자치도 제주시 첨단로 213-3,,2,,사용가능,2021,33.4537493860569,126.572342488555
첨단과학기술단지 지하,제주특별자치도 제주시 첨단로 213-3,,3,,사용가능,2021,33.4537493860569,126.572342488555
첨단과학기술단지 지하,제주특별자치도 제주시 첨단로 213-3,,4,,사용가능,2021,33.4537493860569,126.572342488555
노형 미리내S클래스APT,제주특별자치도 제주시 광평동로 66,,1,,사용가능,2018,33.4850651828715,126.467559403634
노형 미리내S클래스APT,제주특별자치도 제주시 광평동로 66,,2,,충전중,2018,33.4850651828715,126.467559403634
노형 미리내S클래스APT,제주특별자치도 제주시 광평동로 66,,3,,사용가능,2018,33.4850651828715,126.467559403634
JIBS 사옥 주차장,제주특별자치도 제주시 연삼로 95,,1,,사용가능,2018,33.4938465608282,126.502436243646
KBS 사옥 주차장,제주특별자치도 제주시 복지로1길 8,,1,,사용가능,2018,33.489083122952,126.519349168797
KBS 사옥 주차장,제주특별자치도 제주시 복지로1길 8,외부 주차장,2,,사용가능,2019,33.489083122952,126.519349168797
KBS 사옥 주차장,제주특별자치도 제주시 복지로1길 8,외부 주차장,3,,사용가능,2019,33.489083122952,126.519349168797
KBS 사옥 주차장,제주특별자치도 제주시 복지로1길 8,외부 주차장,4,,사용가능,2019,33.489083122952,126.519349168797
KBS 사옥 주차장,제주특별자치도 제주시 복지로1길 8,외부 주차장,5,,사용가능,2019,33.489083122952,126.519349168797
문예회관,제주특별자치도 제주시 동광로 69,,2,단독,사용가능,2018,33.5044439719241,126.535172425694
문예회관,제주특별자치도 제주시 동광로 69,,3,단독,사용가능,2024,33.5044439719241,126.535172425694
올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,,1,,사용가능,2018,33.4753868045328,126.356269452893
올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,,2,,사용가능,2018,33.4753868045328,126.356269452893
에코랜드테마파크,제주특별자치도 제주시 조천읍 남조로 1982,,1,,사용가능,2018,33.4516765923955,126.676520736171
에코랜드테마파크,제주특별자치도 제주시 조천읍 남조로 1982,,2,,사용가능,2018,33.4516765923955,126.676520736171
에코랜드테마파크,제주특별자치도 제주시 조천읍 남조로 1982,,3,,사용가능,2018,33.4516765923955,126.676520736171
대명리조트,제주특별자치도 제주시 조천읍 신북로 577,,1,,상태미확인,2018,33.5410260306975,126.67113074618
대명리조트,제주특별자치도 제주시 조천읍 신북로 577,,2,,상태미확인,2018,33.5410260306975,126.67113074618
엘리시안제주CC,제주특별자치도 제주시 애월읍 평화로 1738-116,,3,단독,사용가능,2023,33.3714129298932,126.379913933214
엘리시안제주CC,제주특별자치도 제주시 애월읍 평화로 1738-116,,4,단독,사용가능,2023,33.3714129298932,126.379913933214
제주웰컴센터,제주특별자치도 제주시 선덕로 23,정면 주차장,4,단독,사용가능,2023,33.4862162485903,126.499402689011
제주웰컴센터,제주특별자치도 제주시 선덕로 23,정면 주차장,5,단독,충전중,2024,33.4862162485903,126.499402689011
제주웰컴센터,제주특별자치도 제주시 선덕로 23,정면 주차장,6,단독,사용가능,2024,33.4862162485903,126.499402689011
호텔휘슬락,제주특별자치도 제주시 서부두2길 26,,1,,사용가능,2018,33.5173806716395,126.527509377287
한림공원,제주특별자치도 제주시 한림읍 한림로 300,주차장 서측,1,단독,사용가능,2018,33.3902248567191,126.239691183153
한림공원,제주특별자치도 제주시 한림읍 한림로 300,주차장 서측,2,,사용가능,2018,33.3902248567191,126.239691183153
한림공원,제주특별자치도 제주시 한림읍 한림로 300,주차장 서측,3,단독,사용가능,2018,33.3902248567191,126.239691183153
(주)다온디엔씨,제주특별자치도 제주시 연동6길 11,지상주차장 벽면 기둥,1,,사용가능,2018,33.4846982255351,126.489410810535
(주)다온디엔씨,제주특별자치도 제주시 연동6길 11,지상주차장 벽면 기둥,2,,사용가능,2018,33.4846982255351,126.489410810535
제주교육박물관,제주특별자치도 제주시 오복4길 25,주차장 안쪽,1,,사용가능,2018,33.4943857813367,126.53830183736
제주교육박물관,제주특별자치도 제주시 오복4길 25,주차장 안쪽,2,,충전중,2018,33.4943857813367,126.53830183736
김녕교회,제주특별자치도 제주시 구좌읍 김녕로14길 41,주차장,1,,사용가능,2018,33.5515565344045,126.753328863715
김녕교회,제주특별자치도 제주시 구좌읍 김녕로14길 41,주차장,2,,사용가능,2018,33.5515565344045,126.753328863715
봉개반석아르미,제주특별자치도 제주시 삼봉로 299-3,104동 주차장,1,,사용가능,2020,33.4957295540526,126.595003782772
봉개반석아르미,제주특별자치도 제주시 삼봉로 299-3,104동 주차장,2,,사용가능,2020,33.4957295540526,126.595003782772
봉개반석아르미,제주특별자치도 제주시 삼봉로 299-3,104동 주차장,3,,상태미확인,2020,33.4957295540526,126.595003782772
봉개반석아르미,제주특별자치도 제주시 삼봉로 299-3,104동 주차장,4,,사용가능,2018,33.4957295540526,126.595003782772
조은이앤씨주식회사,제주특별자치도 제주시 원남2길 40,,1,,상태미확인,2018,33.4839294435249,126.521448950605
제주시교육지원청,제주특별자치도 제주시 남광로 27,주차장 ,2,단독,사용가능,2018,33.4939686738729,126.538051818827
제주시교육지원청,제주특별자치도 제주시 남광로 27,주차장 ,3,단독,사용가능,2022,33.4939686738729,126.538051818827
제주시교육지원청,제주특별자치도 제주시 남광로 27,주차장 ,4,단독,사용가능,2022,33.4939686738729,126.538051818827
가연이네주말농장민박식당,제주특별자치도 제주시 진목3길 59,1층,3,동시,사용가능,2018,33.4926116814935,126.601435940017
가연이네주말농장민박식당,제주특별자치도 제주시 진목3길 59,1층,4,동시,사용가능,2023,33.4926116814935,126.601435940017
해밀관광호스텔,제주특별자치도 제주시 애월읍 광상로 272 ,,1,,사용가능,2018,33.4436270849246,126.404100904258
제주다온,제주특별자치도 제주시 조천읍 북선로 322-15,,1,,사용가능,2018,33.5126383471894,126.695691955732
천일각,제주특별자치도 제주시 서광로 112,,1,,사용가능,2018,33.499685027741,126.508384274886
천일각,제주특별자치도 제주시 서광로 112,,2,,사용가능,2018,33.499685027741,126.508384274886
네오플 전기차충전소,제주특별자치도 제주시 1100로 3198-13,,1,,사용가능,2018,33.4728747426119,126.485163467237
네오플 전기차충전소,제주특별자치도 제주시 1100로 3198-13,,2,,사용가능,2018,33.4728747426119,126.485163467237
네오플 전기차충전소,제주특별자치도 제주시 1100로 3198-13,,3,동시,사용가능,2018,33.4728747426119,126.485163467237
네오플 전기차충전소,제주특별자치도 제주시 1100로 3198-13,,4,동시,사용가능,2018,33.4728747426119,126.485163467237
아일랜드힐,제주특별자치도 제주시 한림읍 조성로 128-15,,1,,충전중,2018,33.3475729327742,126.280727125527
정원파인즈14차,제주특별자치도 제주시 진군남 4길 7-16,,1,,충전중,2018,33.4745704538111,126.480064424397
정원파인즈14차,제주특별자치도 제주시 진군남 4길 7-16,,2,,충전중,2018,33.4745704538111,126.480064424397
한라경찰수련원,제주특별자치도 제주시 명림로 381,,3,동시,사용가능,2018,33.4563337923682,126.619999436063
한라경찰수련원,제주특별자치도 제주시 명림로 381,,4,동시,사용가능,2018,33.4563337923682,126.619999436063
옹포썬빌리지 101동,제주특별자치도 제주시 옹포 4길 20 101동,,1,,사용가능,2018,33.4008877477378,126.252899411421
옹포썬빌리지 102동,제주특별자치도 제주시 옹포 4길 20 102동,,1,,상태미확인,2018,33.4008877477378,126.252899411421
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,2,,사용가능,2019,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,3,,사용가능,2019,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,4,,사용가능,2019,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,5,,사용가능,2019,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,6,단독,사용가능,2019,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,7,단독,충전중,2021,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,8,단독,사용가능,2021,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,9,단독,사용가능,2021,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,10,단독,사용가능,2021,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,11,단독,사용가능,2021,33.3901019408173,126.366630862509
981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,,12,단독,사용가능,2019,33.3901019408173,126.366630862509
수목원테마파크,제주특별자치도 제주시 은수길 69,,1,,사용가능,2019,33.4706512530824,126.488216892137
세븐일레븐 제주한림일주점,제주특별자치도 제주시 한림읍 일주서로 5294,,2,단독,사용가능,2019,33.4019386219058,126.267168029574
조천라오체,제주특별자치도 제주시 조천읍 조와로 65,,1,,사용가능,2019,33.5296835696392,126.636992624632
함덕드라마빌리지,제주특별자치도 제주시 조천읍 함덕18길 32-1 ,,1,,상태미확인,2019,33.5379703850437,126.669281042925
노형4차아뜨리에,제주특별자치도 제주시 오도9길 84-12,,1,,사용가능,2019,33.485572944522,126.462376908791
노형4차아뜨리에,제주특별자치도 제주시 오도9길 84-12,,2,,사용가능,2019,33.485572944522,126.462376908791
에코그린빌9차,제주특별자치도 제주시 연삼로 127-23,,1,,사용가능,2019,33.4942020515772,126.505927050218
에코그린빌9차,제주특별자치도 제주시 연삼로 127-23,,2,,사용가능,2019,33.4942020515772,126.505927050218
조천코아루,제주특별자치도 제주시 조천읍 신조로 26,,1,,충전중,2019,33.517216226087,126.622361305116
조천코아루,제주특별자치도 제주시 조천읍 신조로 26,,2,,충전중,2019,33.517216226087,126.622361305116
농업회사법인 제우스,제주특별자치도 제주시 첨단로 175,,1,,사용가능,2019,33.4570232854386,126.571743429399
다몰2차연립주택,제주특별자치도 제주시 연사2길 60,,1,,사용가능,2019,33.4841710126701,126.512000744049
다몰2차연립주택,제주특별자치도 제주시 연사2길 60,,2,,사용가능,2019,33.4841710126701,126.512000744049
제이디피 모터스 애월점,제주특별자치도 제주시 애월읍 일주서로 6197,,1,,사용가능,2019,33.4605978299618,126.316343319845
쌍용자동차제주정비사업소,제주특별자치도 제주시 선반로 59,,1,단독,사용가능,2019,33.5155162063914,126.564131026936
하버빌,제주특별자치도 제주시 아연로 447 하버빌,,1,,충전중,2019,33.475363297792,126.527890337626
뜨레모아3차,제주특별자치도 제주시 진군남4길 28,,1,,사용가능,2019,33.4747595725674,126.478789398078
메종글래드제주,제주특별자치도 제주시 노연로 80,,1,단독,사용가능,2022,33.4856033240627,126.488905281133
메종글래드제주,제주특별자치도 제주시 노연로 80,,2,단독,사용가능,2022,33.4856033240627,126.488905281133
명월국민학교,제주특별자치도 제주시 한림읍 명월로 48,,1,,사용가능,2019,33.3889031451126,126.264848690587
명월국민학교,제주특별자치도 제주시 한림읍 명월로 48,,2,,사용가능,2019,33.3889031451126,126.264848690587
정원파인즈16차,제주특별자치도 제주시 아라이동 1366,101동 앞,7,단독,사용가능,2023,,
정원파인즈16차,제주특별자치도 제주시 아라이동 1366,101동 앞,8,단독,사용가능,2023,,
정원파인즈16차,제주특별자치도 제주시 아라이동 1366,101동 앞,9,단독,사용가능,2023,,
정원파인즈16차,제주특별자치도 제주시 아라이동 1366,101동 앞,10,단독,사용가능,2023,,
정원파인즈16차,제주특별자치도 제주시 아라이동 1366,101동 앞,11,단독,충전중,2023,,
정원파인즈16차,제주특별자치도 제주시 아라이동 1366,101동 앞,12,단독,사용가능,2023,,
저지리498맛나게드시게,제주특별자치도 제주시 한경면 중산간서로 3793,,1,,사용가능,2019,33.342475127623,126.255697371376
저지리498맛나게드시게,제주특별자치도 제주시 한경면 중산간서로 3793,,2,,사용가능,2019,33.342475127623,126.255697371376
그린자동차공업사,제주특별자치도 제주시 선반남1길 4,,1,,사용가능,2019,33.5134032585157,126.559549293589
레인보우 오라1호점,제주특별자치도 제주시 연삼로 163,,1,,사용가능,2019,33.4934434154133,126.510027736091
레인보우 오라1호점,제주특별자치도 제주시 연삼로 163,,2,,사용가능,2019,33.4934434154133,126.510027736091
화북제동해피죤아파트,제주특별자치도 제주시 거로길 8,,1,,충전중,2019,33.5136484236324,126.556346748421
화북제동해피죤아파트,제주특별자치도 제주시 거로길 8,,2,,사용가능,2019,33.5136484236324,126.556346748421
서진태영아트빌,제주특별자치도 제주시 고마로19길 19,,1,,상태미확인,2019,33.5059233591036,126.542648691214
서진태영아트빌,제주특별자치도 제주시 고마로19길 19,,2,,사용가능,2019,33.5059233591036,126.542648691214
한올산업,제주특별자치도 제주시 연신로 155,,1,,사용가능,2019,33.4891449196868,126.553286508993
플레이스엉물,제주특별자치도 제주시 구좌읍 종달논길 92,,1,,사용가능,2019,33.489628755328,126.900654920667
광령캐슬,제주특별자치도 제주시 애월읍 하광로 269,,1,,충전중,2019,33.4649778207141,126.421914573278
광령캐슬,제주특별자치도 제주시 애월읍 하광로 269,,2,,충전중,2019,33.4649778207141,126.421914573278
목성아파트,제주특별자치도 제주시 서광로11길 43,,1,,사용가능,2019,33.5037940746681,126.516090720269
목성아파트,제주특별자치도 제주시 서광로11길 43,,2,,충전중,2019,33.5037940746681,126.516090720269
목성아파트,제주특별자치도 제주시 서광로11길 43,,3,,사용가능,2019,33.5037940746681,126.516090720269
고산농협,제주특별자치도 제주시 한경면 용고로 81,,1,,사용가능,2019,33.3006746980032,126.179282801015
고산농협,제주특별자치도 제주시 한경면 용고로 81,,2,,사용가능,2019,33.3006746980032,126.179282801015
삼화리오팰리스,제주특별자치도 제주시 생목수원로 56-1,,1,,충전중,2019,33.5038986935739,126.597343501708
삼화리오팰리스,제주특별자치도 제주시 생목수원로 56-1,,2,,사용가능,2019,33.5038986935739,126.597343501708
삼화리오팰리스,제주특별자치도 제주시 생목수원로 56-1,,3,,사용가능,2019,33.5038986935739,126.597343501708
삼화리오팰리스,제주특별자치도 제주시 생목수원로 56-1,,4,,사용가능,2019,33.5038986935739,126.597343501708
틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,,1,,사용가능,2019,33.3108643691218,126.237091930811
한림상가타운,제주특별자치도 제주시 한림읍 한림상로 110,,1,,사용가능,2019,33.4096355041101,126.264991641081
브레이브독스,제주특별자치도 제주시 한림읍 한수풀로 138,,1,,충전중,2019,33.4216392929726,126.276595696624
한림칠돈가,제주특별자치도 제주시 한림읍 한림상로 69,,1,,사용가능,2019,33.4075785872623,126.261554595922
아라태홍파우누스1차,제주특별자치도 제주시 516로 3092,,1,,사용가능,2020,33.4502239073966,126.55428366267
슬로손해사정,제주특별자치도 제주시 연북로 550,201호,1,,사용가능,2020,33.4860335736516,126.538345298247
외도에이스아크로빌2차,제주특별자치도 제주시 우정로7길 24,,1,,사용가능,2020,33.4889703735989,126.433410413999
외도에이스아크로빌2차,제주특별자치도 제주시 우정로7길 24,,2,,사용가능,2020,33.4889703735989,126.433410413999
외도에이스아크로빌2차,제주특별자치도 제주시 우정로7길 24,,3,,사용가능,2020,33.4889703735989,126.433410413999
함덕해밀타운,제주특별자치도 제주시 조천읍 신북로 460,,1,,사용가능,2020,33.5435566944845,126.659516300575
함덕해밀타운,제주특별자치도 제주시 조천읍 신북로 460,,2,,사용가능,2020,33.5435566944845,126.659516300575
정암에코빌,제주특별자치도 제주시 애월읍 하광로 222-16,,1,,사용가능,2019,33.4675824439851,126.417469202961
정암에코빌,제주특별자치도 제주시 애월읍 하광로 222-16,,2,,사용가능,2019,33.4675824439851,126.417469202961
정암에코빌,제주특별자치도 제주시 애월읍 하광로 222-16,,3,,사용가능,2019,33.4675824439851,126.417469202961
씨비양빌리지,제주특별자치도 제주시 한림읍 한림해안로 8,,1,,사용가능,2019,33.405934818595,126.255355833266
푸른밤의해안속초식당,제주특별자치도 제주시 노형로 40,,1,,사용가능,2020,33.4624621496069,126.451488498327
돈사돈 월정점,제주특별자치도 제주시 구좌읍 한동북1길 29-3,,3,단독,사용가능,2023,33.5413713071638,126.827148671291
돈사돈 월정점,제주특별자치도 제주시 구좌읍 한동북1길 29-3,,4,단독,사용가능,2020,33.5413713071638,126.827148671291
한국폴로컨트리클럽,제주특별자치도 제주시 구좌읍 월행남길 322-30,,1,,사용가능,2020,33.5259533489452,126.781338679624
한국폴로컨트리클럽,제주특별자치도 제주시 구좌읍 월행남길 322-30,,2,,사용가능,2020,33.5259533489452,126.781338679624
밭담,제주특별자치도 제주시 구좌읍 행원로5길 35-20,,1,,사용가능,2020,33.556688667726,126.803497234638
밭담,제주특별자치도 제주시 구좌읍 행원로5길 35-20,,2,,사용가능,2020,33.556688667726,126.803497234638
비자블라썸,제주특별자치도 제주시 구좌읍 비자림로 2244,,1,,사용가능,2020,33.4949359204006,126.80897000023
바나바하도바베큐타운,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,,1,,사용가능,2020,33.5168839084898,126.899256676675
바나바하도바베큐타운,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,,2,,사용가능,2020,33.5168839084898,126.899256676675
오라지큐휴먼빌,제주특별자치도 제주시 연오로 73,,1,,사용가능,2020,33.4868680725075,126.502036504802
오라지큐휴먼빌,제주특별자치도 제주시 연오로 73,,2,,충전중,2020,33.4868680725075,126.502036504802
오라지큐휴먼빌,제주특별자치도 제주시 연오로 73,,3,,사용가능,2020,33.4868680725075,126.502036504802
선진종합건축자재백화점,제주특별자치도 제주시 애월읍 일주서로 7094,,1,단독,충전중,2019,33.4837368725206,126.407469416629
미스칠,제주특별자치도 제주시 일주서로 7831,,1,단독,사용가능,2020,33.4939172500862,126.483358351979
미스칠,제주특별자치도 제주시 일주서로 7831,,2,단독,사용가능,2020,33.4939172500862,126.483358351979
제갈양,제주특별자치도 제주시 한림읍 한림로 155,,1,,사용가능,2019,33.3860308053525,126.224429263104
제갈양,제주특별자치도 제주시 한림읍 한림로 155,,2,,사용가능,2019,33.3860308053525,126.224429263104
카페파람,제주특별자치도 제주시 한경면 한경해안로 470,,1,,사용가능,2020,33.3418066985226,126.171238862704
카페파람,제주특별자치도 제주시 한경면 한경해안로 470,,2,,사용가능,2020,33.3418066985226,126.171238862704
지금여기에팬션,제주특별자치도 제주시 한림읍 금능길 79,,3,동시,사용가능,2024,33.3892476415476,126.231380508011
함덕에덴빌리지1차,제주특별자치도 제주시 조천읍 조천우회로 525,,1,,사용가능,2019,33.5304483605688,126.665209591699
함덕에덴빌리지1차,제주특별자치도 제주시 조천읍 조천우회로 525,,2,,사용가능,2019,33.5304483605688,126.665209591699
함덕에덴빌리지1차,제주특별자치도 제주시 조천읍 조천우회로 525,,3,,사용가능,2019,33.5304483605688,126.665209591699
함덕에덴빌리지1차,제주특별자치도 제주시 조천읍 조천우회로 525,,4,,사용가능,2019,33.5304483605688,126.665209591699
함덕에덴빌리지1차,제주특별자치도 제주시 조천읍 조천우회로 525,,5,,사용가능,2019,33.5304483605688,126.665209591699
함덕에덴빌리지1차,제주특별자치도 제주시 조천읍 조천우회로 525,,6,,사용가능,2019,33.5304483605688,126.665209591699
한국경주마생산자협회,제주특별자치도 제주시 조천읍 남조로 1649-24,,2,,사용가능,2020,33.4133870126817,126.674151994318
한국경주마생산자협회,제주특별자치도 제주시 조천읍 남조로 1649-24,,3,동시,사용가능,2020,33.4133870126817,126.674151994318
